year,date,country,province,confirm,dead,heal,confirm_add,confirm_cuts,dead_cuts,now_confirm_cuts,heal_cuts,newConfirm,newHeal,newDead,description,wzz,wzz_add,dateId
2020,07.12,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-07
2020,07.13,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-07
2020,07.14,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-07
2020,07.15,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-07
2020,07.16,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-07
2020,07.17,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-07
2020,07.18,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-07
2020,07.19,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-07
2020,07.20,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-07
2020,07.21,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-07
2020,07.22,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-07
2020,07.23,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-07
2020,07.24,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-07
2020,07.25,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-07
2020,07.26,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-07
2020,07.27,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-07
2020,07.28,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-07
2020,07.29,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-07
2020,07.30,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-07
2020,07.31,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-07
2020,08.01,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-08
2020,08.02,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-08
2020,08.03,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-08
2020,08.04,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-08
2020,08.05,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-08
2020,08.06,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-08
2020,08.07,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-08
2020,08.08,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-08
2020,08.09,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-08
2020,08.10,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-08
2020,08.11,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-08
2020,08.12,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-08
2020,08.13,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-08
2020,08.14,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-08
2020,08.15,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-08
2020,08.16,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-08
2020,08.17,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-08
2020,08.18,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-08
2020,08.19,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-08
2020,08.20,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-08
2020,08.21,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-08
2020,08.22,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-08
2020,08.23,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-08
2020,08.24,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-08
2020,08.25,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-08
2020,08.26,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-08
2020,08.27,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-08
2020,08.28,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-08
2020,08.29,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-08
2020,08.30,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-08
2020,08.31,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-08
2020,09.01,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-09
2020,09.02,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-09
2020,09.03,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-09
2020,09.04,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-09
2020,09.05,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-09
2020,09.06,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-09
2020,09.07,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-09
2020,09.08,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-09
2020,09.09,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-09
2020,09.10,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-09
2020,09.11,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-09
2020,09.12,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-09
2020,09.13,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-09
2020,09.14,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-09
2020,09.15,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-09
2020,09.16,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-09
2020,09.17,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-09
2020,09.18,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-09
2020,09.18,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-09
2020,09.19,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-09
2020,09.20,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-09
2020,09.21,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-09
2020,09.22,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-09
2020,09.23,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-09
2020,09.24,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-09
2020,09.25,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-09
2020,09.26,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-09
2020,09.27,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-09
2020,09.28,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-09
2020,09.29,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-09
2020,09.30,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-09
2020,10.01,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-10
2020,10.02,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-10
2020,10.03,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-10
2020,10.04,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-10
2020,10.05,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-10
2020,10.06,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-10
2020,10.07,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-10
2020,10.08,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-10
2020,10.09,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-10
2020,10.10,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-10
2020,10.11,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-10
2020,10.12,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-10
2020,10.13,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-10
2020,10.14,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-10
2020,10.15,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-10
2020,10.16,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-10
2020,10.17,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-10
2020,10.18,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-10
2020,10.19,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-10
2020,10.20,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-10
2020,10.21,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-10
2020,10.22,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-10
2020,10.23,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-10
2020,10.24,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-10
2020,10.25,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-10
2020,10.26,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-10
2020,10.27,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-10
2020,10.28,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-10
2020,10.29,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-10
2020,10.30,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-10
2020,10.31,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-10
2020,11.01,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-11
2020,11.02,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-11
2020,11.03,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-11
2020,11.04,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-11
2020,11.05,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-11
2020,11.06,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-11
2020,11.07,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-11
2020,11.08,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-11
2020,11.09,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-11
2020,11.10,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-11
2020,11.11,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-11
2020,11.12,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-11
2020,11.13,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-11
2020,11.14,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-11
2020,11.15,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-11
2020,11.16,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-11
2020,11.17,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-11
2020,11.18,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-11
2020,11.19,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-11
2020,11.20,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-11
2020,11.21,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-11
2020,11.22,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-11
2020,11.23,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-11
2020,11.24,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-11
2020,11.25,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-11
2020,11.26,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-11
2020,11.27,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。,0,0,2020-11
